postcode,Name,Address
3077-vic,CENTRO SAUDE DE LAISOROLAI,"CENTRO SAUDE DE LAISOROLAI, Dalan Kiik ba Abere, Sede Suco Laisorolai De Cima, East Timor"
3077-vic,HR Maubisse,"HR Maubisse, Estrada Aileu - Ainaro, Maubisse, East Timor"
3078-vic,Wingrove Medical Clinic,"Wingrove Medical Clinic, 270 Wingrove Street, Fairfield VIC 3078, Australia"
3078-vic,Clifton Hill Clinic,"Clifton Hill Clinic, 22 Spensley Street, Clifton Hill VIC 3068, Australia"
3078-vic,Dentists of Hawthorn,"Dentists of Hawthorn, 330 Burwood Road, Hawthorn VIC 3122, Australia"
3079-vic,Wingrove Medical Clinic,"Wingrove Medical Clinic, 270 Wingrove Street, Fairfield VIC 3078, Australia"
3079-vic,Clifton Hill Clinic,"Clifton Hill Clinic, 22 Spensley Street, Clifton Hill VIC 3068, Australia"
3079-vic,Dentists of Hawthorn,"Dentists of Hawthorn, 330 Burwood Road, Hawthorn VIC 3122, Australia"
3080-vic,Centro de Saúde Mehara,"Centro de Saúde Mehara, Road Mehara-Tutuala, Porlamano, East Timor"
3080-vic,CENTRO SAUDE DE LAISOROLAI,"CENTRO SAUDE DE LAISOROLAI, Dalan Kiik ba Abere, Sede Suco Laisorolai De Cima, East Timor"
3080-vic,HR Maubisse,"HR Maubisse, Estrada Aileu - Ainaro, Maubisse, East Timor"
3081-vic,Polaris Medical Centre,"Polaris Medical Centre, Copernicus Crescent, Bundoora VIC 3086, Australia"
3081-vic,Wingrove Medical Clinic,"Wingrove Medical Clinic, 270 Wingrove Street, Fairfield VIC 3078, Australia"
3081-vic,Clifton Hill Clinic,"Clifton Hill Clinic, 22 Spensley Street, Clifton Hill VIC 3068, Australia"
3082-vic,Polaris Medical Centre,"Polaris Medical Centre, Copernicus Crescent, Bundoora VIC 3086, Australia"
3082-vic,Edgars Ultimate Medical Clinic.CO,"Edgars Ultimate Medical Clinic.CO, 168 Edgars Road, Thomastown VIC 3074, Australia"
3082-vic,Doctors of Coburg North,"Doctors of Coburg North, 120 Sussex Street, Pascoe Vale VIC 3058, Australia"
3083-vic,Polaris Medical Centre,"Polaris Medical Centre, Copernicus Crescent, Bundoora VIC 3086, Australia"
3083-vic,Edgars Ultimate Medical Clinic.CO,"Edgars Ultimate Medical Clinic.CO, 168 Edgars Road, Thomastown VIC 3074, Australia"
3083-vic,Wingrove Medical Clinic,"Wingrove Medical Clinic, 270 Wingrove Street, Fairfield VIC 3078, Australia"
3084-vic,Polaris Medical Centre,"Polaris Medical Centre, Copernicus Crescent, Bundoora VIC 3086, Australia"
3084-vic,Wingrove Medical Clinic,"Wingrove Medical Clinic, 270 Wingrove Street, Fairfield VIC 3078, Australia"
3084-vic,Clifton Hill Clinic,"Clifton Hill Clinic, 22 Spensley Street, Clifton Hill VIC 3068, Australia"
3085-vic,Polaris Medical Centre,"Polaris Medical Centre, Copernicus Crescent, Bundoora VIC 3086, Australia"
3085-vic,Wingrove Medical Clinic,"Wingrove Medical Clinic, 270 Wingrove Street, Fairfield VIC 3078, Australia"
3085-vic,Edgars Ultimate Medical Clinic.CO,"Edgars Ultimate Medical Clinic.CO, 168 Edgars Road, Thomastown VIC 3074, Australia"
3086-vic,Polaris Medical Centre,"Polaris Medical Centre, Copernicus Crescent, Bundoora VIC 3086, Australia"
3086-vic,Edgars Ultimate Medical Clinic.CO,"Edgars Ultimate Medical Clinic.CO, 168 Edgars Road, Thomastown VIC 3074, Australia"
3086-vic,Wingrove Medical Clinic,"Wingrove Medical Clinic, 270 Wingrove Street, Fairfield VIC 3078, Australia"
3087-vic,Polaris Medical Centre,"Polaris Medical Centre, Copernicus Crescent, Bundoora VIC 3086, Australia"
3087-vic,Edgars Ultimate Medical Clinic.CO,"Edgars Ultimate Medical Clinic.CO, 168 Edgars Road, Thomastown VIC 3074, Australia"
3087-vic,Wingrove Medical Clinic,"Wingrove Medical Clinic, 270 Wingrove Street, Fairfield VIC 3078, Australia"
3088-vic,Polaris Medical Centre,"Polaris Medical Centre, Copernicus Crescent, Bundoora VIC 3086, Australia"
3088-vic,Edgars Ultimate Medical Clinic.CO,"Edgars Ultimate Medical Clinic.CO, 168 Edgars Road, Thomastown VIC 3074, Australia"
3088-vic,Wingrove Medical Clinic,"Wingrove Medical Clinic, 270 Wingrove Street, Fairfield VIC 3078, Australia"
3089-vic,Polaris Medical Centre,"Polaris Medical Centre, Copernicus Crescent, Bundoora VIC 3086, Australia"
3089-vic,Edgars Ultimate Medical Clinic.CO,"Edgars Ultimate Medical Clinic.CO, 168 Edgars Road, Thomastown VIC 3074, Australia"
3089-vic,Sexual health Victoria,"Sexual health Victoria, 901 Whitehorse Road, Box Hill VIC 3128, Australia"
3090-vic,Polaris Medical Centre,"Polaris Medical Centre, Copernicus Crescent, Bundoora VIC 3086, Australia"
3090-vic,Edgars Ultimate Medical Clinic.CO,"Edgars Ultimate Medical Clinic.CO, 168 Edgars Road, Thomastown VIC 3074, Australia"
3090-vic,Wingrove Medical Clinic,"Wingrove Medical Clinic, 270 Wingrove Street, Fairfield VIC 3078, Australia"
3091-vic,Polaris Medical Centre,"Polaris Medical Centre, Copernicus Crescent, Bundoora VIC 3086, Australia"
3091-vic,Edgars Ultimate Medical Clinic.CO,"Edgars Ultimate Medical Clinic.CO, 168 Edgars Road, Thomastown VIC 3074, Australia"
3091-vic,Wingrove Medical Clinic,"Wingrove Medical Clinic, 270 Wingrove Street, Fairfield VIC 3078, Australia"
3092-vic,Centro de Saúde Mehara,"Centro de Saúde Mehara, Road Mehara-Tutuala, Porlamano, East Timor"
3092-vic,CENTRO SAUDE DE LAISOROLAI,"CENTRO SAUDE DE LAISOROLAI, Dalan Kiik ba Abere, Sede Suco Laisorolai De Cima, East Timor"
3092-vic,HR Maubisse,"HR Maubisse, Estrada Aileu - Ainaro, Maubisse, East Timor"
3093-vic,Polaris Medical Centre,"Polaris Medical Centre, Copernicus Crescent, Bundoora VIC 3086, Australia"
3093-vic,Sexual health Victoria,"Sexual health Victoria, 901 Whitehorse Road, Box Hill VIC 3128, Australia"
3093-vic,Wingrove Medical Clinic,"Wingrove Medical Clinic, 270 Wingrove Street, Fairfield VIC 3078, Australia"
3094-vic,Polaris Medical Centre,"Polaris Medical Centre, Copernicus Crescent, Bundoora VIC 3086, Australia"
3094-vic,Sexual health Victoria,"Sexual health Victoria, 901 Whitehorse Road, Box Hill VIC 3128, Australia"
3094-vic,Wingrove Medical Clinic,"Wingrove Medical Clinic, 270 Wingrove Street, Fairfield VIC 3078, Australia"
3095-vic,Polaris Medical Centre,"Polaris Medical Centre, Copernicus Crescent, Bundoora VIC 3086, Australia"
3095-vic,Sexual health Victoria,"Sexual health Victoria, 901 Whitehorse Road, Box Hill VIC 3128, Australia"
3095-vic,Edgars Ultimate Medical Clinic.CO,"Edgars Ultimate Medical Clinic.CO, 168 Edgars Road, Thomastown VIC 3074, Australia"
3096-vic,Polaris Medical Centre,"Polaris Medical Centre, Copernicus Crescent, Bundoora VIC 3086, Australia"
3096-vic,Edgars Ultimate Medical Clinic.CO,"Edgars Ultimate Medical Clinic.CO, 168 Edgars Road, Thomastown VIC 3074, Australia"
3096-vic,Mooroolbark Superclinic,"Mooroolbark Superclinic, 108 Brice Avenue, Mooroolbark VIC 3138, Australia"
3097-vic,Mooroolbark Superclinic,"Mooroolbark Superclinic, 108 Brice Avenue, Mooroolbark VIC 3138, Australia"
3097-vic,Polaris Medical Centre,"Polaris Medical Centre, Copernicus Crescent, Bundoora VIC 3086, Australia"
3097-vic,Sexual health Victoria,"Sexual health Victoria, 901 Whitehorse Road, Box Hill VIC 3128, Australia"
3098-vic,Centro de Saúde Mehara,"Centro de Saúde Mehara, Road Mehara-Tutuala, Porlamano, East Timor"
3098-vic,CENTRO SAUDE DE LAISOROLAI,"CENTRO SAUDE DE LAISOROLAI, Dalan Kiik ba Abere, Sede Suco Laisorolai De Cima, East Timor"
3098-vic,HR Maubisse,"HR Maubisse, Estrada Aileu - Ainaro, Maubisse, East Timor"
3100-vic,Centro de Saúde Mehara,"Centro de Saúde Mehara, Road Mehara-Tutuala, Porlamano, East Timor"
3100-vic,CENTRO SAUDE DE LAISOROLAI,"CENTRO SAUDE DE LAISOROLAI, Dalan Kiik ba Abere, Sede Suco Laisorolai De Cima, East Timor"
3100-vic,HR Maubisse,"HR Maubisse, Estrada Aileu - Ainaro, Maubisse, East Timor"
3101-vic,Dentists of Hawthorn,"Dentists of Hawthorn, 330 Burwood Road, Hawthorn VIC 3122, Australia"
3101-vic,Wingrove Medical Clinic,"Wingrove Medical Clinic, 270 Wingrove Street, Fairfield VIC 3078, Australia"
3101-vic,Clifton Hill Clinic,"Clifton Hill Clinic, 22 Spensley Street, Clifton Hill VIC 3068, Australia"
3102-vic,Wingrove Medical Clinic,"Wingrove Medical Clinic, 270 Wingrove Street, Fairfield VIC 3078, Australia"
3102-vic,Dentists of Hawthorn,"Dentists of Hawthorn, 330 Burwood Road, Hawthorn VIC 3122, Australia"
3102-vic,Clifton Hill Clinic,"Clifton Hill Clinic, 22 Spensley Street, Clifton Hill VIC 3068, Australia"
3103-vic,Sexual health Victoria,"Sexual health Victoria, 901 Whitehorse Road, Box Hill VIC 3128, Australia"
3103-vic,Dentists of Hawthorn,"Dentists of Hawthorn, 330 Burwood Road, Hawthorn VIC 3122, Australia"
3103-vic,Wingrove Medical Clinic,"Wingrove Medical Clinic, 270 Wingrove Street, Fairfield VIC 3078, Australia"
3104-vic,Sexual health Victoria,"Sexual health Victoria, 901 Whitehorse Road, Box Hill VIC 3128, Australia"
3104-vic,Dentists of Hawthorn,"Dentists of Hawthorn, 330 Burwood Road, Hawthorn VIC 3122, Australia"
3104-vic,Wingrove Medical Clinic,"Wingrove Medical Clinic, 270 Wingrove Street, Fairfield VIC 3078, Australia"
3105-vic,Sexual health Victoria,"Sexual health Victoria, 901 Whitehorse Road, Box Hill VIC 3128, Australia"
3105-vic,Wingrove Medical Clinic,"Wingrove Medical Clinic, 270 Wingrove Street, Fairfield VIC 3078, Australia"
3105-vic,Polaris Medical Centre,"Polaris Medical Centre, Copernicus Crescent, Bundoora VIC 3086, Australia"
3106-vic,Sexual health Victoria,"Sexual health Victoria, 901 Whitehorse Road, Box Hill VIC 3128, Australia"
3106-vic,Polaris Medical Centre,"Polaris Medical Centre, Copernicus Crescent, Bundoora VIC 3086, Australia"
3106-vic,Wingrove Medical Clinic,"Wingrove Medical Clinic, 270 Wingrove Street, Fairfield VIC 3078, Australia"
3107-vic,Sexual health Victoria,"Sexual health Victoria, 901 Whitehorse Road, Box Hill VIC 3128, Australia"
3107-vic,Polaris Medical Centre,"Polaris Medical Centre, Copernicus Crescent, Bundoora VIC 3086, Australia"
3107-vic,Wingrove Medical Clinic,"Wingrove Medical Clinic, 270 Wingrove Street, Fairfield VIC 3078, Australia"
3108-vic,Sexual health Victoria,"Sexual health Victoria, 901 Whitehorse Road, Box Hill VIC 3128, Australia"
3108-vic,Dentists of Hawthorn,"Dentists of Hawthorn, 330 Burwood Road, Hawthorn VIC 3122, Australia"
3108-vic,Wingrove Medical Clinic,"Wingrove Medical Clinic, 270 Wingrove Street, Fairfield VIC 3078, Australia"
3109-vic,Sexual health Victoria,"Sexual health Victoria, 901 Whitehorse Road, Box Hill VIC 3128, Australia"
3109-vic,Dentists of Hawthorn,"Dentists of Hawthorn, 330 Burwood Road, Hawthorn VIC 3122, Australia"
3109-vic,Polaris Medical Centre,"Polaris Medical Centre, Copernicus Crescent, Bundoora VIC 3086, Australia"
3110-vic,Centro de Saúde Mehara,"Centro de Saúde Mehara, Road Mehara-Tutuala, Porlamano, East Timor"
3110-vic,CENTRO SAUDE DE LAISOROLAI,"CENTRO SAUDE DE LAISOROLAI, Dalan Kiik ba Abere, Sede Suco Laisorolai De Cima, East Timor"
3110-vic,HR Maubisse,"HR Maubisse, Estrada Aileu - Ainaro, Maubisse, East Timor"
3111-vic,Sexual health Victoria,"Sexual health Victoria, 901 Whitehorse Road, Box Hill VIC 3128, Australia"
3111-vic,Mooroolbark Superclinic,"Mooroolbark Superclinic, 108 Brice Avenue, Mooroolbark VIC 3138, Australia"
3111-vic,Greater Knox Family Practice,"Greater Knox Family Practice, 43 Boronia Road, Boronia VIC 3155, Australia"
3112-vic,Centro de Saúde Mehara,"Centro de Saúde Mehara, Road Mehara-Tutuala, Porlamano, East Timor"
3112-vic,CENTRO SAUDE DE LAISOROLAI,"CENTRO SAUDE DE LAISOROLAI, Dalan Kiik ba Abere, Sede Suco Laisorolai De Cima, East Timor"
3112-vic,HR Maubisse,"HR Maubisse, Estrada Aileu - Ainaro, Maubisse, East Timor"
3113-vic,Mooroolbark Superclinic,"Mooroolbark Superclinic, 108 Brice Avenue, Mooroolbark VIC 3138, Australia"
3113-vic,Sexual health Victoria,"Sexual health Victoria, 901 Whitehorse Road, Box Hill VIC 3128, Australia"
3113-vic,Polaris Medical Centre,"Polaris Medical Centre, Copernicus Crescent, Bundoora VIC 3086, Australia"
3114-vic,Mooroolbark Superclinic,"Mooroolbark Superclinic, 108 Brice Avenue, Mooroolbark VIC 3138, Australia"
3114-vic,Sexual health Victoria,"Sexual health Victoria, 901 Whitehorse Road, Box Hill VIC 3128, Australia"
3114-vic,Greater Knox Family Practice,"Greater Knox Family Practice, 43 Boronia Road, Boronia VIC 3155, Australia"
3115-vic,Mooroolbark Superclinic,"Mooroolbark Superclinic, 108 Brice Avenue, Mooroolbark VIC 3138, Australia"
3115-vic,Greater Knox Family Practice,"Greater Knox Family Practice, 43 Boronia Road, Boronia VIC 3155, Australia"
3115-vic,Sexual health Victoria,"Sexual health Victoria, 901 Whitehorse Road, Box Hill VIC 3128, Australia"
3116-vic,Mooroolbark Superclinic,"Mooroolbark Superclinic, 108 Brice Avenue, Mooroolbark VIC 3138, Australia"
3116-vic,Greater Knox Family Practice,"Greater Knox Family Practice, 43 Boronia Road, Boronia VIC 3155, Australia"
3116-vic,Sexual health Victoria,"Sexual health Victoria, 901 Whitehorse Road, Box Hill VIC 3128, Australia"
3117-vic,Centro de Saúde Mehara,"Centro de Saúde Mehara, Road Mehara-Tutuala, Porlamano, East Timor"
3117-vic,CENTRO SAUDE DE LAISOROLAI,"CENTRO SAUDE DE LAISOROLAI, Dalan Kiik ba Abere, Sede Suco Laisorolai De Cima, East Timor"
3117-vic,HR Maubisse,"HR Maubisse, Estrada Aileu - Ainaro, Maubisse, East Timor"
3118-vic,Centro de Saúde Mehara,"Centro de Saúde Mehara, Road Mehara-Tutuala, Porlamano, East Timor"
3118-vic,CENTRO SAUDE DE LAISOROLAI,"CENTRO SAUDE DE LAISOROLAI, Dalan Kiik ba Abere, Sede Suco Laisorolai De Cima, East Timor"
3118-vic,HR Maubisse,"HR Maubisse, Estrada Aileu - Ainaro, Maubisse, East Timor"
3119-vic,Centro de Saúde Mehara,"Centro de Saúde Mehara, Road Mehara-Tutuala, Porlamano, East Timor"
3119-vic,CENTRO SAUDE DE LAISOROLAI,"CENTRO SAUDE DE LAISOROLAI, Dalan Kiik ba Abere, Sede Suco Laisorolai De Cima, East Timor"
3119-vic,HR Maubisse,"HR Maubisse, Estrada Aileu - Ainaro, Maubisse, East Timor"
3120-vic,Centro de Saúde Mehara,"Centro de Saúde Mehara, Road Mehara-Tutuala, Porlamano, East Timor"
3120-vic,CENTRO SAUDE DE LAISOROLAI,"CENTRO SAUDE DE LAISOROLAI, Dalan Kiik ba Abere, Sede Suco Laisorolai De Cima, East Timor"
3120-vic,HR Maubisse,"HR Maubisse, Estrada Aileu - Ainaro, Maubisse, East Timor"
3121-vic,Toorak Medical Centre,"Toorak Medical Centre, 100 Mathoura Road, Toorak VIC 3142, Australia"
3121-vic,Dentists of Hawthorn,"Dentists of Hawthorn, 330 Burwood Road, Hawthorn VIC 3122, Australia"
3121-vic,No 68 Medical Centre,"No 68 Medical Centre, 68 Lonsdale Street, Melbourne VIC 3000, Australia"
3122-vic,Dentists of Hawthorn,"Dentists of Hawthorn, 330 Burwood Road, Hawthorn VIC 3122, Australia"
3122-vic,Toorak Medical Centre,"Toorak Medical Centre, 100 Mathoura Road, Toorak VIC 3142, Australia"
3122-vic,Clifton Hill Clinic,"Clifton Hill Clinic, 22 Spensley Street, Clifton Hill VIC 3068, Australia"
3123-vic,Dentists of Hawthorn,"Dentists of Hawthorn, 330 Burwood Road, Hawthorn VIC 3122, Australia"
3123-vic,Toorak Medical Centre,"Toorak Medical Centre, 100 Mathoura Road, Toorak VIC 3142, Australia"
3123-vic,Me Clinic Plastic Surgery,"Me Clinic Plastic Surgery, Moama Road, Malvern East VIC 3145, Australia"
3124-vic,Dentists of Hawthorn,"Dentists of Hawthorn, 330 Burwood Road, Hawthorn VIC 3122, Australia"
3124-vic,Sexual health Victoria,"Sexual health Victoria, 901 Whitehorse Road, Box Hill VIC 3128, Australia"
3124-vic,Me Clinic Plastic Surgery,"Me Clinic Plastic Surgery, Moama Road, Malvern East VIC 3145, Australia"
3125-vic,Sexual health Victoria,"Sexual health Victoria, 901 Whitehorse Road, Box Hill VIC 3128, Australia"
3125-vic,Acupuncture,"Acupuncture, Dandenong Road, Murrumbeena VIC 3163, Australia"
3125-vic,Carnegie Central,"Carnegie Central, 2-18 Koornang Road, Carnegie VIC 3163, Australia"
3126-vic,Dentists of Hawthorn,"Dentists of Hawthorn, 330 Burwood Road, Hawthorn VIC 3122, Australia"
3126-vic,Sexual health Victoria,"Sexual health Victoria, 901 Whitehorse Road, Box Hill VIC 3128, Australia"
3126-vic,Toorak Medical Centre,"Toorak Medical Centre, 100 Mathoura Road, Toorak VIC 3142, Australia"
3127-vic,Sexual health Victoria,"Sexual health Victoria, 901 Whitehorse Road, Box Hill VIC 3128, Australia"
3127-vic,Dentists of Hawthorn,"Dentists of Hawthorn, 330 Burwood Road, Hawthorn VIC 3122, Australia"
3127-vic,Acupuncture,"Acupuncture, Dandenong Road, Murrumbeena VIC 3163, Australia"
3128-vic,Sexual health Victoria,"Sexual health Victoria, 901 Whitehorse Road, Box Hill VIC 3128, Australia"
3128-vic,Acupuncture,"Acupuncture, Dandenong Road, Murrumbeena VIC 3163, Australia"
3128-vic,Dentists of Hawthorn,"Dentists of Hawthorn, 330 Burwood Road, Hawthorn VIC 3122, Australia"
3129-vic,Sexual health Victoria,"Sexual health Victoria, 901 Whitehorse Road, Box Hill VIC 3128, Australia"
3129-vic,Dentists of Hawthorn,"Dentists of Hawthorn, 330 Burwood Road, Hawthorn VIC 3122, Australia"
3129-vic,Wingrove Medical Clinic,"Wingrove Medical Clinic, 270 Wingrove Street, Fairfield VIC 3078, Australia"
3130-vic,Sexual health Victoria,"Sexual health Victoria, 901 Whitehorse Road, Box Hill VIC 3128, Australia"
3130-vic,Acupuncture,"Acupuncture, Dandenong Road, Murrumbeena VIC 3163, Australia"
3130-vic,Dentists of Hawthorn,"Dentists of Hawthorn, 330 Burwood Road, Hawthorn VIC 3122, Australia"
3131-vic,Sexual health Victoria,"Sexual health Victoria, 901 Whitehorse Road, Box Hill VIC 3128, Australia"
3131-vic,Acupuncture,"Acupuncture, Dandenong Road, Murrumbeena VIC 3163, Australia"
3131-vic,Greater Knox Family Practice,"Greater Knox Family Practice, 43 Boronia Road, Boronia VIC 3155, Australia"
3132-vic,Sexual health Victoria,"Sexual health Victoria, 901 Whitehorse Road, Box Hill VIC 3128, Australia"
3132-vic,Greater Knox Family Practice,"Greater Knox Family Practice, 43 Boronia Road, Boronia VIC 3155, Australia"
3132-vic,Mooroolbark Superclinic,"Mooroolbark Superclinic, 108 Brice Avenue, Mooroolbark VIC 3138, Australia"
3133-vic,Sexual health Victoria,"Sexual health Victoria, 901 Whitehorse Road, Box Hill VIC 3128, Australia"
3133-vic,Greater Knox Family Practice,"Greater Knox Family Practice, 43 Boronia Road, Boronia VIC 3155, Australia"
3133-vic,Family Medical Practice,"Family Medical Practice, 84 Springvale Road, Springvale VIC 3171, Australia"
3134-vic,Mooroolbark Superclinic,"Mooroolbark Superclinic, 108 Brice Avenue, Mooroolbark VIC 3138, Australia"
