postcode,Name,Address
3085-vic,Edgars Ultimate Medical Clinic.CO,"Edgars Ultimate Medical Clinic.CO, 168 Edgars Road, Thomastown VIC 3074, Australia"
3086-vic,Polaris Medical Centre,"Polaris Medical Centre, Copernicus Crescent, Bundoora VIC 3086, Australia"
3086-vic,Edgars Ultimate Medical Clinic.CO,"Edgars Ultimate Medical Clinic.CO, 168 Edgars Road, Thomastown VIC 3074, Australia"
3086-vic,Wingrove Medical Clinic,"Wingrove Medical Clinic, 270 Wingrove Street, Fairfield VIC 3078, Australia"
3087-vic,Polaris Medical Centre,"Polaris Medical Centre, Copernicus Crescent, Bundoora VIC 3086, Australia"
3087-vic,Edgars Ultimate Medical Clinic.CO,"Edgars Ultimate Medical Clinic.CO, 168 Edgars Road, Thomastown VIC 3074, Australia"
3087-vic,Wingrove Medical Clinic,"Wingrove Medical Clinic, 270 Wingrove Street, Fairfield VIC 3078, Australia"
3088-vic,Polaris Medical Centre,"Polaris Medical Centre, Copernicus Crescent, Bundoora VIC 3086, Australia"
3088-vic,Edgars Ultimate Medical Clinic.CO,"Edgars Ultimate Medical Clinic.CO, 168 Edgars Road, Thomastown VIC 3074, Australia"
3088-vic,Wingrove Medical Clinic,"Wingrove Medical Clinic, 270 Wingrove Street, Fairfield VIC 3078, Australia"
3089-vic,Polaris Medical Centre,"Polaris Medical Centre, Copernicus Crescent, Bundoora VIC 3086, Australia"
3089-vic,Edgars Ultimate Medical Clinic.CO,"Edgars Ultimate Medical Clinic.CO, 168 Edgars Road, Thomastown VIC 3074, Australia"
3089-vic,Sexual health Victoria,"Sexual health Victoria, 901 Whitehorse Road, Box Hill VIC 3128, Australia"
3090-vic,Polaris Medical Centre,"Polaris Medical Centre, Copernicus Crescent, Bundoora VIC 3086, Australia"
3090-vic,Edgars Ultimate Medical Clinic.CO,"Edgars Ultimate Medical Clinic.CO, 168 Edgars Road, Thomastown VIC 3074, Australia"
3090-vic,Wingrove Medical Clinic,"Wingrove Medical Clinic, 270 Wingrove Street, Fairfield VIC 3078, Australia"
3091-vic,Polaris Medical Centre,"Polaris Medical Centre, Copernicus Crescent, Bundoora VIC 3086, Australia"
3091-vic,Edgars Ultimate Medical Clinic.CO,"Edgars Ultimate Medical Clinic.CO, 168 Edgars Road, Thomastown VIC 3074, Australia"
3091-vic,Wingrove Medical Clinic,"Wingrove Medical Clinic, 270 Wingrove Street, Fairfield VIC 3078, Australia"
3093-vic,Polaris Medical Centre,"Polaris Medical Centre, Copernicus Crescent, Bundoora VIC 3086, Australia"
3093-vic,Sexual health Victoria,"Sexual health Victoria, 901 Whitehorse Road, Box Hill VIC 3128, Australia"
3093-vic,Wingrove Medical Clinic,"Wingrove Medical Clinic, 270 Wingrove Street, Fairfield VIC 3078, Australia"
3094-vic,Polaris Medical Centre,"Polaris Medical Centre, Copernicus Crescent, Bundoora VIC 3086, Australia"
3094-vic,Sexual health Victoria,"Sexual health Victoria, 901 Whitehorse Road, Box Hill VIC 3128, Australia"
3094-vic,Wingrove Medical Clinic,"Wingrove Medical Clinic, 270 Wingrove Street, Fairfield VIC 3078, Australia"
3095-vic,Polaris Medical Centre,"Polaris Medical Centre, Copernicus Crescent, Bundoora VIC 3086, Australia"
3095-vic,Sexual health Victoria,"Sexual health Victoria, 901 Whitehorse Road, Box Hill VIC 3128, Australia"
3095-vic,Edgars Ultimate Medical Clinic.CO,"Edgars Ultimate Medical Clinic.CO, 168 Edgars Road, Thomastown VIC 3074, Australia"
3096-vic,Polaris Medical Centre,"Polaris Medical Centre, Copernicus Crescent, Bundoora VIC 3086, Australia"
3096-vic,Edgars Ultimate Medical Clinic.CO,"Edgars Ultimate Medical Clinic.CO, 168 Edgars Road, Thomastown VIC 3074, Australia"
3096-vic,Mooroolbark Superclinic,"Mooroolbark Superclinic, 108 Brice Avenue, Mooroolbark VIC 3138, Australia"
3097-vic,Mooroolbark Superclinic,"Mooroolbark Superclinic, 108 Brice Avenue, Mooroolbark VIC 3138, Australia"
3097-vic,Polaris Medical Centre,"Polaris Medical Centre, Copernicus Crescent, Bundoora VIC 3086, Australia"
3097-vic,Sexual health Victoria,"Sexual health Victoria, 901 Whitehorse Road, Box Hill VIC 3128, Australia"
3101-vic,Dentists of Hawthorn,"Dentists of Hawthorn, 330 Burwood Road, Hawthorn VIC 3122, Australia"
3101-vic,Wingrove Medical Clinic,"Wingrove Medical Clinic, 270 Wingrove Street, Fairfield VIC 3078, Australia"
3101-vic,Clifton Hill Clinic,"Clifton Hill Clinic, 22 Spensley Street, Clifton Hill VIC 3068, Australia"
3102-vic,Wingrove Medical Clinic,"Wingrove Medical Clinic, 270 Wingrove Street, Fairfield VIC 3078, Australia"
3102-vic,Dentists of Hawthorn,"Dentists of Hawthorn, 330 Burwood Road, Hawthorn VIC 3122, Australia"
3102-vic,Clifton Hill Clinic,"Clifton Hill Clinic, 22 Spensley Street, Clifton Hill VIC 3068, Australia"
3103-vic,Sexual health Victoria,"Sexual health Victoria, 901 Whitehorse Road, Box Hill VIC 3128, Australia"
3103-vic,Dentists of Hawthorn,"Dentists of Hawthorn, 330 Burwood Road, Hawthorn VIC 3122, Australia"
3103-vic,Wingrove Medical Clinic,"Wingrove Medical Clinic, 270 Wingrove Street, Fairfield VIC 3078, Australia"
3104-vic,Sexual health Victoria,"Sexual health Victoria, 901 Whitehorse Road, Box Hill VIC 3128, Australia"
3104-vic,Dentists of Hawthorn,"Dentists of Hawthorn, 330 Burwood Road, Hawthorn VIC 3122, Australia"
3104-vic,Wingrove Medical Clinic,"Wingrove Medical Clinic, 270 Wingrove Street, Fairfield VIC 3078, Australia"
3105-vic,Sexual health Victoria,"Sexual health Victoria, 901 Whitehorse Road, Box Hill VIC 3128, Australia"
3105-vic,Wingrove Medical Clinic,"Wingrove Medical Clinic, 270 Wingrove Street, Fairfield VIC 3078, Australia"
3105-vic,Polaris Medical Centre,"Polaris Medical Centre, Copernicus Crescent, Bundoora VIC 3086, Australia"
3106-vic,Sexual health Victoria,"Sexual health Victoria, 901 Whitehorse Road, Box Hill VIC 3128, Australia"
3106-vic,Polaris Medical Centre,"Polaris Medical Centre, Copernicus Crescent, Bundoora VIC 3086, Australia"
3106-vic,Wingrove Medical Clinic,"Wingrove Medical Clinic, 270 Wingrove Street, Fairfield VIC 3078, Australia"
3107-vic,Sexual health Victoria,"Sexual health Victoria, 901 Whitehorse Road, Box Hill VIC 3128, Australia"
3107-vic,Polaris Medical Centre,"Polaris Medical Centre, Copernicus Crescent, Bundoora VIC 3086, Australia"
3107-vic,Wingrove Medical Clinic,"Wingrove Medical Clinic, 270 Wingrove Street, Fairfield VIC 3078, Australia"
3108-vic,Sexual health Victoria,"Sexual health Victoria, 901 Whitehorse Road, Box Hill VIC 3128, Australia"
3108-vic,Dentists of Hawthorn,"Dentists of Hawthorn, 330 Burwood Road, Hawthorn VIC 3122, Australia"
3108-vic,Wingrove Medical Clinic,"Wingrove Medical Clinic, 270 Wingrove Street, Fairfield VIC 3078, Australia"
3109-vic,Sexual health Victoria,"Sexual health Victoria, 901 Whitehorse Road, Box Hill VIC 3128, Australia"
3109-vic,Dentists of Hawthorn,"Dentists of Hawthorn, 330 Burwood Road, Hawthorn VIC 3122, Australia"
3109-vic,Polaris Medical Centre,"Polaris Medical Centre, Copernicus Crescent, Bundoora VIC 3086, Australia"
3111-vic,Sexual health Victoria,"Sexual health Victoria, 901 Whitehorse Road, Box Hill VIC 3128, Australia"
3111-vic,Mooroolbark Superclinic,"Mooroolbark Superclinic, 108 Brice Avenue, Mooroolbark VIC 3138, Australia"
3111-vic,Greater Knox Family Practice,"Greater Knox Family Practice, 43 Boronia Road, Boronia VIC 3155, Australia"
3113-vic,Mooroolbark Superclinic,"Mooroolbark Superclinic, 108 Brice Avenue, Mooroolbark VIC 3138, Australia"
3113-vic,Sexual health Victoria,"Sexual health Victoria, 901 Whitehorse Road, Box Hill VIC 3128, Australia"
3113-vic,Polaris Medical Centre,"Polaris Medical Centre, Copernicus Crescent, Bundoora VIC 3086, Australia"
3114-vic,Mooroolbark Superclinic,"Mooroolbark Superclinic, 108 Brice Avenue, Mooroolbark VIC 3138, Australia"
3114-vic,Sexual health Victoria,"Sexual health Victoria, 901 Whitehorse Road, Box Hill VIC 3128, Australia"
3114-vic,Greater Knox Family Practice,"Greater Knox Family Practice, 43 Boronia Road, Boronia VIC 3155, Australia"
3115-vic,Mooroolbark Superclinic,"Mooroolbark Superclinic, 108 Brice Avenue, Mooroolbark VIC 3138, Australia"
3115-vic,Greater Knox Family Practice,"Greater Knox Family Practice, 43 Boronia Road, Boronia VIC 3155, Australia"
3115-vic,Sexual health Victoria,"Sexual health Victoria, 901 Whitehorse Road, Box Hill VIC 3128, Australia"
3116-vic,Mooroolbark Superclinic,"Mooroolbark Superclinic, 108 Brice Avenue, Mooroolbark VIC 3138, Australia"
3116-vic,Greater Knox Family Practice,"Greater Knox Family Practice, 43 Boronia Road, Boronia VIC 3155, Australia"
3116-vic,Sexual health Victoria,"Sexual health Victoria, 901 Whitehorse Road, Box Hill VIC 3128, Australia"
3121-vic,Toorak Medical Centre,"Toorak Medical Centre, 100 Mathoura Road, Toorak VIC 3142, Australia"
3121-vic,Dentists of Hawthorn,"Dentists of Hawthorn, 330 Burwood Road, Hawthorn VIC 3122, Australia"
3121-vic,No 68 Medical Centre,"No 68 Medical Centre, 68 Lonsdale Street, Melbourne VIC 3000, Australia"
3122-vic,Dentists of Hawthorn,"Dentists of Hawthorn, 330 Burwood Road, Hawthorn VIC 3122, Australia"
3122-vic,Toorak Medical Centre,"Toorak Medical Centre, 100 Mathoura Road, Toorak VIC 3142, Australia"
3122-vic,Clifton Hill Clinic,"Clifton Hill Clinic, 22 Spensley Street, Clifton Hill VIC 3068, Australia"
3123-vic,Dentists of Hawthorn,"Dentists of Hawthorn, 330 Burwood Road, Hawthorn VIC 3122, Australia"
3123-vic,Toorak Medical Centre,"Toorak Medical Centre, 100 Mathoura Road, Toorak VIC 3142, Australia"
3123-vic,Me Clinic Plastic Surgery,"Me Clinic Plastic Surgery, Moama Road, Malvern East VIC 3145, Australia"
3124-vic,Dentists of Hawthorn,"Dentists of Hawthorn, 330 Burwood Road, Hawthorn VIC 3122, Australia"
3124-vic,Sexual health Victoria,"Sexual health Victoria, 901 Whitehorse Road, Box Hill VIC 3128, Australia"
3124-vic,Me Clinic Plastic Surgery,"Me Clinic Plastic Surgery, Moama Road, Malvern East VIC 3145, Australia"
3125-vic,Sexual health Victoria,"Sexual health Victoria, 901 Whitehorse Road, Box Hill VIC 3128, Australia"
3125-vic,Acupuncture,"Acupuncture, Dandenong Road, Murrumbeena VIC 3163, Australia"
3125-vic,Carnegie Central,"Carnegie Central, 2-18 Koornang Road, Carnegie VIC 3163, Australia"
3126-vic,Dentists of Hawthorn,"Dentists of Hawthorn, 330 Burwood Road, Hawthorn VIC 3122, Australia"
3126-vic,Sexual health Victoria,"Sexual health Victoria, 901 Whitehorse Road, Box Hill VIC 3128, Australia"
3126-vic,Toorak Medical Centre,"Toorak Medical Centre, 100 Mathoura Road, Toorak VIC 3142, Australia"
3127-vic,Sexual health Victoria,"Sexual health Victoria, 901 Whitehorse Road, Box Hill VIC 3128, Australia"
3127-vic,Dentists of Hawthorn,"Dentists of Hawthorn, 330 Burwood Road, Hawthorn VIC 3122, Australia"
3127-vic,Acupuncture,"Acupuncture, Dandenong Road, Murrumbeena VIC 3163, Australia"
3128-vic,Sexual health Victoria,"Sexual health Victoria, 901 Whitehorse Road, Box Hill VIC 3128, Australia"
3128-vic,Acupuncture,"Acupuncture, Dandenong Road, Murrumbeena VIC 3163, Australia"
3128-vic,Dentists of Hawthorn,"Dentists of Hawthorn, 330 Burwood Road, Hawthorn VIC 3122, Australia"
3129-vic,Sexual health Victoria,"Sexual health Victoria, 901 Whitehorse Road, Box Hill VIC 3128, Australia"
3129-vic,Dentists of Hawthorn,"Dentists of Hawthorn, 330 Burwood Road, Hawthorn VIC 3122, Australia"
3129-vic,Wingrove Medical Clinic,"Wingrove Medical Clinic, 270 Wingrove Street, Fairfield VIC 3078, Australia"
3130-vic,Sexual health Victoria,"Sexual health Victoria, 901 Whitehorse Road, Box Hill VIC 3128, Australia"
3130-vic,Acupuncture,"Acupuncture, Dandenong Road, Murrumbeena VIC 3163, Australia"
3130-vic,Dentists of Hawthorn,"Dentists of Hawthorn, 330 Burwood Road, Hawthorn VIC 3122, Australia"
3131-vic,Sexual health Victoria,"Sexual health Victoria, 901 Whitehorse Road, Box Hill VIC 3128, Australia"
3131-vic,Acupuncture,"Acupuncture, Dandenong Road, Murrumbeena VIC 3163, Australia"
3131-vic,Greater Knox Family Practice,"Greater Knox Family Practice, 43 Boronia Road, Boronia VIC 3155, Australia"
3132-vic,Sexual health Victoria,"Sexual health Victoria, 901 Whitehorse Road, Box Hill VIC 3128, Australia"
3132-vic,Greater Knox Family Practice,"Greater Knox Family Practice, 43 Boronia Road, Boronia VIC 3155, Australia"
3132-vic,Mooroolbark Superclinic,"Mooroolbark Superclinic, 108 Brice Avenue, Mooroolbark VIC 3138, Australia"
3133-vic,Sexual health Victoria,"Sexual health Victoria, 901 Whitehorse Road, Box Hill VIC 3128, Australia"
3133-vic,Greater Knox Family Practice,"Greater Knox Family Practice, 43 Boronia Road, Boronia VIC 3155, Australia"
3133-vic,Family Medical Practice,"Family Medical Practice, 84 Springvale Road, Springvale VIC 3171, Australia"
3134-vic,Mooroolbark Superclinic,"Mooroolbark Superclinic, 108 Brice Avenue, Mooroolbark VIC 3138, Australia"
3134-vic,Greater Knox Family Practice,"Greater Knox Family Practice, 43 Boronia Road, Boronia VIC 3155, Australia"
3134-vic,Sexual health Victoria,"Sexual health Victoria, 901 Whitehorse Road, Box Hill VIC 3128, Australia"
3135-vic,Greater Knox Family Practice,"Greater Knox Family Practice, 43 Boronia Road, Boronia VIC 3155, Australia"
3135-vic,Mooroolbark Superclinic,"Mooroolbark Superclinic, 108 Brice Avenue, Mooroolbark VIC 3138, Australia"
3135-vic,Sexual health Victoria,"Sexual health Victoria, 901 Whitehorse Road, Box Hill VIC 3128, Australia"
3136-vic,Mooroolbark Superclinic,"Mooroolbark Superclinic, 108 Brice Avenue, Mooroolbark VIC 3138, Australia"
3136-vic,Greater Knox Family Practice,"Greater Knox Family Practice, 43 Boronia Road, Boronia VIC 3155, Australia"
3136-vic,Sexual health Victoria,"Sexual health Victoria, 901 Whitehorse Road, Box Hill VIC 3128, Australia"
3137-vic,Mooroolbark Superclinic,"Mooroolbark Superclinic, 108 Brice Avenue, Mooroolbark VIC 3138, Australia"
3137-vic,Greater Knox Family Practice,"Greater Knox Family Practice, 43 Boronia Road, Boronia VIC 3155, Australia"
3137-vic,Sexual health Victoria,"Sexual health Victoria, 901 Whitehorse Road, Box Hill VIC 3128, Australia"
3138-vic,Mooroolbark Superclinic,"Mooroolbark Superclinic, 108 Brice Avenue, Mooroolbark VIC 3138, Australia"
3138-vic,Greater Knox Family Practice,"Greater Knox Family Practice, 43 Boronia Road, Boronia VIC 3155, Australia"
3138-vic,Sexual health Victoria,"Sexual health Victoria, 901 Whitehorse Road, Box Hill VIC 3128, Australia"
3139-vic,Mooroolbark Superclinic,"Mooroolbark Superclinic, 108 Brice Avenue, Mooroolbark VIC 3138, Australia"
3139-vic,Greater Knox Family Practice,"Greater Knox Family Practice, 43 Boronia Road, Boronia VIC 3155, Australia"
3139-vic,Rise Medical Centre,"Rise Medical Centre, Fairwood Rise, Officer VIC 3807, Australia"
3140-vic,Mooroolbark Superclinic,"Mooroolbark Superclinic, 108 Brice Avenue, Mooroolbark VIC 3138, Australia"
3140-vic,Greater Knox Family Practice,"Greater Knox Family Practice, 43 Boronia Road, Boronia VIC 3155, Australia"
3140-vic,Sexual health Victoria,"Sexual health Victoria, 901 Whitehorse Road, Box Hill VIC 3128, Australia"
3141-vic,Toorak Medical Centre,"Toorak Medical Centre, 100 Mathoura Road, Toorak VIC 3142, Australia"
3141-vic,Albert Park Medical Centre,"Albert Park Medical Centre, 51 Dundas Place, Albert Park VIC 3206, Australia"
3141-vic,Albert Park Medical Centre,"Albert Park Medical Centre, 53 Dundas Place, Albert Park VIC 3206, Australia"
3142-vic,Family Medical Practice,"Family Medical Practice, 84 Springvale Road, Springvale VIC 3171, Australia"
3142-vic,Dr Le Tung & Thai Luong,"Dr Le Tung & Thai Luong, 14 Balmoral Avenue, Springvale VIC 3171, Australia"
3142-vic,Dr Sophy Nuin,"Dr Sophy Nuin, St Johns Avenue, Springvale VIC 3171, Australia"
3143-vic,Toorak Medical Centre,"Toorak Medical Centre, 100 Mathoura Road, Toorak VIC 3142, Australia"
3143-vic,Me Clinic Plastic Surgery,"Me Clinic Plastic Surgery, Moama Road, Malvern East VIC 3145, Australia"
3143-vic,Dentists of Hawthorn,"Dentists of Hawthorn, 330 Burwood Road, Hawthorn VIC 3122, Australia"
3144-vic,Me Clinic Plastic Surgery,"Me Clinic Plastic Surgery, Moama Road, Malvern East VIC 3145, Australia"
3144-vic,Toorak Medical Centre,"Toorak Medical Centre, 100 Mathoura Road, Toorak VIC 3142, Australia"
3144-vic,Dentists of Hawthorn,"Dentists of Hawthorn, 330 Burwood Road, Hawthorn VIC 3122, Australia"
3145-vic,Carnegie Central,"Carnegie Central, 2-18 Koornang Road, Carnegie VIC 3163, Australia"
3145-vic,Me Clinic Plastic Surgery,"Me Clinic Plastic Surgery, Moama Road, Malvern East VIC 3145, Australia"
3145-vic,Acupuncture,"Acupuncture, Dandenong Road, Murrumbeena VIC 3163, Australia"
3146-vic,Me Clinic Plastic Surgery,"Me Clinic Plastic Surgery, Moama Road, Malvern East VIC 3145, Australia"
3146-vic,Carnegie Central,"Carnegie Central, 2-18 Koornang Road, Carnegie VIC 3163, Australia"
3146-vic,Acupuncture,"Acupuncture, Dandenong Road, Murrumbeena VIC 3163, Australia"
3147-vic,Acupuncture,"Acupuncture, Dandenong Road, Murrumbeena VIC 3163, Australia"
3147-vic,Carnegie Central,"Carnegie Central, 2-18 Koornang Road, Carnegie VIC 3163, Australia"
3147-vic,Me Clinic Plastic Surgery,"Me Clinic Plastic Surgery, Moama Road, Malvern East VIC 3145, Australia"
3148-vic,Acupuncture,"Acupuncture, Dandenong Road, Murrumbeena VIC 3163, Australia"
3148-vic,Carnegie Central,"Carnegie Central, 2-18 Koornang Road, Carnegie VIC 3163, Australia"
3148-vic,Me Clinic Plastic Surgery,"Me Clinic Plastic Surgery, Moama Road, Malvern East VIC 3145, Australia"
3149-vic,Acupuncture,"Acupuncture, Dandenong Road, Murrumbeena VIC 3163, Australia"
3149-vic,Carnegie Central,"Carnegie Central, 2-18 Koornang Road, Carnegie VIC 3163, Australia"
3149-vic,Sexual health Victoria,"Sexual health Victoria, 901 Whitehorse Road, Box Hill VIC 3128, Australia"
3150-vic,Family Medical Practice,"Family Medical Practice, 84 Springvale Road, Springvale VIC 3171, Australia"
3150-vic,Dr Le Tung & Thai Luong,"Dr Le Tung & Thai Luong, 14 Balmoral Avenue, Springvale VIC 3171, Australia"
3150-vic,Dr Sophy Nuin,"Dr Sophy Nuin, St Johns Avenue, Springvale VIC 3171, Australia"
3151-vic,Sexual health Victoria,"Sexual health Victoria, 901 Whitehorse Road, Box Hill VIC 3128, Australia"
